PlayerID,Name,Team,Week,pass_yds,rush_yds,recv_yds,tds,fumbles,total_yards,efficiency
16809,Denzel Perryman,LAC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26183,RJ Mickens,LAC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20852,Dexter Lawrence II,NYG,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24183,Deonte Banks,NYG,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19918,Josh Sweat,ARI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26173,Warren Brinson,GB,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24997,Brandon Dorlus,ATL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22922,Jason Pinnock,SF,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19105,Al-Quadin Muhammad,DET,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25875,Mitchell Evans,CAR,7,0.0,0.0,36.9,0.0,0.0,36.9,0.0
25869,Colston Loveland,CHI,7,0.0,0.0,36.9,0.0,0.0,36.9,0.0
24984,Jamari Thrash,CLE,7,0.0,0.0,35.3,0.0,0.0,35.3,0.0
25925,Tre' Harris,LAC,7,0.0,0.0,35.3,0.0,0.0,35.3,0.0
23010,Brock Wright,DET,7,0.0,0.0,35.3,0.0,0.0,35.3,0.0
19207,Tim Patrick,JAX,7,0.0,0.0,33.8,0.0,0.0,33.8,0.0
25898,Bhayshul Tuten,JAX,7,0.0,33.8,0.0,0.0,0.0,33.8,0.0
12841,Andy Dalton,CAR,7,92.2,-3.1,0.0,0.0,0.0,89.10000000000001,0.0
26032,Elijah Arroyo,SEA,7,0.0,0.0,64.5,0.0,2.4,64.5,0.0
12831,Tyrod Taylor,NYJ,7,193.5,16.9,0.0,0.0,0.0,210.4,0.0
26048,Quinn Ewers,MIA,7,81.4,0.0,0.0,0.0,0.0,81.4,0.0
26044,Luther Burden III,CHI,7,0.0,-1.5,33.8,0.0,0.0,32.3,0.0
22003,Logan Wilson,CIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22835,Cam Sample,CIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25012,Kris Jenkins Jr.,CIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21897,Alex Highsmith,PIT,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26015,Jack Sawyer,PIT,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22877,Greg Newsome II,JAX,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23552,Cobie Durant,LAR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25131,Josh Wallace,LAR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25218,Braden Fiske,LAR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21909,D.J. Wonnum,CAR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22721,Bobby Brown III,CAR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23446,D'Marco Jackson,CHI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21015,Maxx Crosby,LV,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22786,Eric Stokes,LV,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24465,Cory Durden,NE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22838,Chris Rumph II,NO,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24506,Blake Grupe,NO,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19900,Harrison Phillips,NYJ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22864,Patrick Johnson,PHI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21934,L'Jarius Sneed,TEN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24686,Nate Adkins,DEN,7,0.0,0.0,30.7,0.0,0.0,30.7,0.0
20050,Chris Lammons,IND,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22689,Kwity Paye,IND,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24608,Austin Ajiake,IND,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25016,JT Tuimoloau,IND,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22867,Odafe Oweh,LAC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24085,Tuli Tuipulotu,LAC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25678,Jude McAtamney,NYG,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26016,Abdul Carter,NYG,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26052,Will Johnson,ARI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23617,James Houston,DAL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26110,Alijah Clark,DAL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25249,Ty'Ron Hopper,GB,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20769,Matt Gay,WAS,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25041,Jer'Zhan Newton,WAS,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18042,David Onyemata,ATL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25280,Ruke Orhorhoro,ATL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23560,Chase Lucas,SF,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18083,DJ Reader,DET,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24988,Chris Braswell,TB,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24112,Henry To'oTo'o,HOU,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18032,Tyler Higbee,LAR,7,0.0,0.0,29.2,0.0,0.0,29.2,0.0
23231,Tyler Badie,DEN,7,0.0,0.0,29.2,0.0,0.0,29.2,0.0
18944,Kareem Hunt,KC,7,0.0,27.6,0.0,0.0,0.0,27.6,0.0
25090,Terrell Jennings,NE,7,0.0,27.6,0.0,0.0,0.0,27.6,0.0
19863,Dallas Goedert,PHI,7,0.0,0.0,27.6,0.0,0.0,27.6,0.0
16830,Tyler Lockett,TEN,7,0.0,0.0,27.6,0.0,0.0,27.6,0.0
25039,Roman Wilson,PIT,7,0.0,0.0,26.1,0.0,0.0,26.1,0.0
21692,Jerry Jeudy,CLE,7,0.0,0.0,26.1,0.0,0.0,26.1,0.0
24979,Malachi Corley,CLE,7,0.0,0.0,26.1,0.0,0.0,26.1,0.0
25889,Dylan Sampson,CLE,7,0.0,12.3,13.8,0.0,0.0,26.1,0.0
24180,DeMario Douglas,NE,7,0.0,0.0,26.1,0.0,0.0,26.1,0.0
24068,KaVontae Turpin,DAL,7,0.0,0.0,26.1,0.0,0.0,26.1,0.0
25304,Casey Washington,ATL,7,0.0,0.0,26.1,0.0,0.0,26.1,0.0
18422,Kalif Raymond,DET,7,0.0,0.0,26.1,0.0,0.0,26.1,0.0
22509,Hunter Long,JAX,7,0.0,0.0,24.6,0.0,0.0,24.6,0.0
21772,Cole Kmet,CHI,7,0.0,0.0,24.6,0.0,0.0,24.6,0.0
21734,Nick Westbrook-Ikhine,MIA,7,0.0,0.0,24.6,0.0,0.0,24.6,0.0
20145,Allen Lazard,NYJ,7,0.0,0.0,24.6,0.0,0.0,24.6,0.0
22597,Jalen Tolbert,DAL,7,0.0,0.0,24.6,0.0,0.0,24.6,0.0
23250,Tyler Allgeier,ATL,7,0.0,24.6,0.0,0.0,0.0,24.6,0.0
19902,Oren Burks,CIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24132,Myles Murphy,CIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22562,Kenneth Gainwell,PIT,7,0.0,21.5,2.4,0.0,0.0,23.9,0.0
17958,Emmanuel Ogbah,JAX,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18333,Austin Johnson,JAX,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24743,Xavier Smith,LAR,7,0.0,0.0,23.0,0.0,0.0,23.0,0.0
25542,Omar Speights,LAR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25982,Jimmy Horn Jr.,CAR,7,0.0,10.8,12.3,0.0,0.0,23.1,0.0
17968,Andrew Billings,CHI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24001,Tre Avery,CLE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22095,Mike Danna,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22714,Nick Bolton,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24241,Chamarri Conner,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24969,Jaden Hicks,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23602,Tristin McCollum,LV,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22598,Jaylen Waddle,MIA,7,0.0,0.0,23.0,0.0,0.0,23.0,0.0
22910,Ifeatu Melifonwu,MIA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22139,Isaiah Rodgers,MIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20646,Robert Spillane,NE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21926,Kyle Dugger,NE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22778,Khyiris Tonga,NE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13338,Cameron Jordan,NO,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19887,Nathan Shepherd,NO,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21989,Mykal Walker,NYJ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24276,Will McDonald IV,NYJ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20940,Jeffery Simmons,TEN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23531,Eyioma Uwazurike,DEN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22866,Naquan Jones,LAC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22788,Victor Dimukeje,NYG,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26131,Darius Alexander,NYG,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18938,Dalvin Tomlinson,ARI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25299,Darius Robinson,ARI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24282,Karl Brooks,GB,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24309,Emanuel Wilson,GB,7,0.0,26.1,-3.1,0.0,0.0,23.0,0.0
16799,Preston Smith,WAS,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22075,A.J. Terrell Jr.,ATL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23168,Skyy Moore,SF,7,0.0,0.0,23.0,0.0,0.0,23.0,0.0
25192,Renardo Green,SF,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25996,Mykel Williams,SF,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26174,Marques Sigle,SF,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22906,Alim McNeill,DET,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22928,Roy Lopez,DET,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23141,Sam LaPorta,DET,7,0.0,0.0,23.0,0.0,0.0,23.0,0.0
25628,Loren Strickland,DET,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17949,Sheldon Rankins,HOU,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24280,Dylan Horton,HOU,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19318,Kendrick Bourne,SF,7,0.0,0.0,21.5,0.0,0.0,21.5,0.0
24471,Ryan Miller,TB,7,0.0,0.0,21.5,0.0,0.0,21.5,0.0
25894,Jack Bech,LV,7,0.0,0.0,20.0,0.0,0.0,20.0,0.0
25953,Ollie Gordon II,MIA,7,0.0,16.9,4.7,0.0,0.0,21.599999999999998,0.0
24347,Xavier Hutchinson,HOU,7,0.0,0.0,20.0,0.0,0.0,20.0,0.0
18882,Cooper Kupp,SEA,7,0.0,0.0,49.2,0.0,0.0,49.2,0.0
24372,Roschon Johnson,CHI,7,0.0,16.9,0.0,0.0,0.0,16.9,0.0
21795,Luke Farrell,SF,7,0.0,0.0,16.9,0.0,0.0,16.9,0.0
19798,Nick Chubb,HOU,7,0.0,24.6,-7.7,0.0,0.0,16.900000000000002,0.0
22739,Marco Wilson,CIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22803,T.J. Slaton Jr.,CIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24497,DJ Ivey,CIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25023,Josh Newton,CIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25994,Derrick Harmon,PIT,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18959,Dawuane Smoot,JAX,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20085,Dennis Gardeck,JAX,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24091,Antonio Johnson,JAX,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24960,Cam Little,JAX,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21332,Troy Reeder,LAR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26220,Ty Hamilton,LAR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26167,Lathan Ransom,CAR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22279,Chris Williams,CHI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17997,Maliek Collins,CLE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23205,Jerome Ford,CLE,7,0.0,0.0,15.4,0.0,0.0,15.4,0.0
26514,Dom Jones,CLE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26644,Easton Mascarenas-Arnold,CLE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20968,Drue Tranquill,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23259,George Karlaftis,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23296,Leo Chenal,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23427,Jaylen Watson,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26125,Ashton Gillotte,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26179,Nohl Williams,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26658,Cooper McDonald,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22050,Darnay Holmes,LV,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23140,Michael Mayer,LV,7,0.0,0.0,15.4,0.0,0.0,15.4,0.0
18982,Rasul Douglas,MIA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23513,Matthew Butler,MIA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24949,Chop Robinson,MIA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26036,Jordan Phillips,MIA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15534,Adam Thielen,MIN,7,0.0,0.0,15.4,0.0,0.0,15.4,0.0
24265,Ivan Pace Jr.,MIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24003,Jack Gibbens,NE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26260,Elijah Ponder,NE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18002,Jonathan Bullard,NO,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19053,Davon Godchaux,NO,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22753,Pete Werner,NO,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25335,Khristian Boyd,NO,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19868,Isaiah Oliver,NYJ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23393,Micheal Clemons,NYJ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23193,Tank Bigsby,PHI,7,0.0,16.9,-1.5,0.0,0.0,15.399999999999999,0.0
26042,Kevin Winston Jr.,TEN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22692,Pat Surtain II,DEN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23420,Riley Moss,DEN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19016,Samson Ebukam,IND,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23627,Rodney Thomas II,IND,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24213,Cameron Mitchell,IND,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24258,Adetomiwa Adebawore,IND,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16783,Bud Dupree,LAC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24262,Daiyan Henley,LAC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17512,Rakeem Nuñez-Roches Sr.,NYG,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22727,Baron Browning,ARI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24426,PJ Mustipher,ARI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18904,Solomon Thomas,DAL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21123,Donovan Wilson,DAL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26206,Nazir Stackhouse,GB,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12787,Nick Bellore,WAS,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22767,Divine Deablo,ATL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23274,Dee Alford,ATL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26017,James Pearce Jr.,ATL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22059,Jordan Elliott,SF,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23577,Kalia Davis,SF,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18956,Zach Cunningham,DET,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26224,Tyleik Williams,DET,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18909,Haason Reddick,TB,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23381,Boye Mafe,SEA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21138,Scotty Miller,PIT,7,0.0,0.0,13.8,0.0,0.0,13.8,0.0
19165,Johnny Mundt,JAX,7,0.0,0.0,13.8,0.0,0.0,13.8,0.0
25201,Jordan Whittington,LAR,7,0.0,0.0,13.8,0.0,0.0,13.8,0.0
21142,Olamide Zaccheaus,CHI,7,0.0,0.0,13.8,0.0,0.0,13.8,0.0
20899,Josh Oliver,MIN,7,0.0,0.0,13.8,0.0,0.0,13.8,0.0
25106,AJ Barner,SEA,7,0.0,4.7,10.8,0.0,0.0,15.5,0.0
19238,Taysom Hill,NO,7,0.0,-6.1,18.4,0.0,0.0,12.299999999999999,0.0
24954,Adonai Mitchell,IND,7,0.0,0.0,12.3,0.0,0.0,12.3,0.0
14901,Kyle Juszczyk,SF,7,0.0,-3.1,15.4,0.0,0.0,12.3,0.0
24238,Kendre Miller,NO,7,0.0,10.8,0.0,0.0,0.0,10.8,0.0
25102,Will Shipley,PHI,7,0.0,0.0,10.8,0.0,0.0,10.8,0.0
24595,Zavier Scott,MIN,7,0.0,9.4,4.7,0.0,0.0,14.100000000000001,0.0
25975,Pat Bryant,DEN,7,0.0,0.0,14.2,0.0,0.0,14.2,0.0
18900,Mo Alie-Cox,IND,7,0.0,0.0,14.2,0.0,0.0,14.2,0.0
23614,John FitzPatrick,GB,7,0.0,0.0,14.2,0.0,0.0,14.2,0.0
24194,Sean Tucker,TB,7,0.0,9.4,4.7,0.0,0.0,14.100000000000001,0.0
16486,Mike Pennel,CIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23316,Travon Walker,JAX,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22295,Tershawn Wharton,CAR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23527,LaBryan Ray,CAR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22874,Dayo Odeyingbo,CHI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23329,Cameron Thomas,CLE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26421,Adin Huntington,CLE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19880,Derrick Nnadi,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20901,Charles Omenihu,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23424,Bryan Cook,KC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21868,Benito Jones,MIA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18017,Javon Hargrave,MIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18652,C.J. Ham,MIN,7,0.0,0.0,11.8,0.0,0.0,11.8,0.0
26680,Elijah Williams,MIN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21933,Jaylinn Hawkins,NE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23245,TreVeyon Henderson,NE,7,0.0,11.8,0.0,0.0,0.0,11.8,0.0
24256,Keion White,NE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26039,Joshua Farmer,NE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26135,Craig Woodson,NE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21922,Terrell Burgess,NO,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21422,Shy Tuttle,TEN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19878,Tyquan Lewis,IND,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23273,Hassan Haskins,LAC,7,0.0,7.1,4.7,0.0,0.0,11.8,0.0
23260,Kayvon Thibodeaux,NYG,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19930,Bilal Nichols,ARI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21071,Greg Dortch,ARI,7,0.0,0.0,11.8,0.0,0.0,11.8,0.0
22829,Darren Hall,ARI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22873,Osa Odighizuwa,DAL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24146,Mazi Smith,DAL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23253,Dontayvion Wicks,GB,7,0.0,0.0,11.8,0.0,0.0,11.8,0.0
21867,Javon Kinlaw,WAS,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22657,John Bates,WAS,7,0.0,0.0,11.8,0.0,0.0,11.8,0.0
23388,DeAngelo Malone,ATL,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17961,Sterling Shepard,TB,7,0.0,0.0,38.4,0.0,2.4,38.4,0.0
17983,Deion Jones,TB,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20764,Greg Gaines,TB,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20002,Tim Settle Jr.,HOU,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17981,Jarran Reed,SEA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24582,Brandon Pili,SEA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25986,LeQuint Allen Jr.,JAX,7,0.0,0.0,9.4,0.0,0.0,9.4,0.0
24148,Davis Allen,LAR,7,0.0,0.0,9.4,0.0,0.0,9.4,0.0
24354,Blake Whiteheart,CLE,7,0.0,0.0,9.4,0.0,0.0,9.4,0.0
25054,Dylan Laube,LV,7,0.0,7.1,2.4,0.0,0.0,9.5,0.0
26276,Carter Runyon,LV,7,0.0,0.0,7.1,0.0,0.0,7.1,0.0
16568,Brandin Cooks,NO,7,0.0,0.0,7.1,0.0,0.0,7.1,0.0
25126,Anthony Gould,IND,7,0.0,0.0,7.1,0.0,0.0,7.1,0.0
24449,Elijah Higgins,ARI,7,0.0,0.0,7.1,0.0,0.0,7.1,0.0
24278,Hunter Luepke,DAL,7,0.0,0.0,7.1,0.0,0.0,7.1,0.0
24339,Jake Bobo,SEA,7,0.0,0.0,7.1,0.0,0.0,7.1,0.0
19025,Joshua Dobbs,NE,7,18.4,-3.1,0.0,0.0,0.0,15.299999999999999,0.0
17217,Raheem Mostert,LV,7,0.0,0.0,4.7,0.0,0.0,4.7,0.0
20941,Devin Singletary,NYG,7,0.0,4.7,0.0,0.0,0.0,4.7,0.0
24463,Julian Hill,MIA,7,0.0,0.0,2.4,0.0,0.0,2.4,0.0
